Series	ItemCode	U_COD_ANTIGO	ItemName	ForeignName	ItemsGroupCode	PurchaseItem	SalesItem	InventoryItem	SalesUnit	PurchaseUnit	InventoryUOM	ItemClass
84	MATC000230	78338622	Pasta catálogo c/ 50 envelopes ofício 0,06 pebd c/ visor 104 Plastpark PT 1 UN	Pasta catálogo c/ 50 envelopes ofício 0,06 pebd c/ visor 104 Plastpark PT 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000231	78338923	PASTA CLASSIFICADORA CRISTAL C/GRAMPO PLASTICO	PASTA CLASSIFICADORA CRISTAL C/GRAMPO PLASTICO	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000232	50607	PASTA COM ABA ELASTICA TRANSPARENTE A4	PASTA COM ABA ELASTICA TRANSPARENTE A4	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000233	78338576	Pasta com aba elástico polipropileno Ofício - 50mm exclusive transp. A50EX Plascony PT 1 UN	Pasta com aba elástico polipropileno Ofício - 50mm exclusive transp. A50EX Plascony PT 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000234	78338678	Pasta Grampo Trilho Plastica Oficio Cristal - Pacote com 10, ACP, 1039CR, Incolor, pacote de 10	Pasta Grampo Trilho Plastica Oficio Cristal - Pacote com 10, ACP, 1039CR, Incolor, pacote de 10	155	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000235	78338631	Pasta Grampo Trilho Plastica Oficio Cristal TAM A4	Pasta Grampo Trilho Plastica Oficio Cristal TAM A4	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000236	78338586	Pasta Plástia C/elastico Oficio 55mm Cristal Pct	Pasta Plástia C/elastico Oficio 55mm Cristal Pct	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000237	78338639	Pasta plástica em L pp 0,15 A4 fumê L15A4 Plascony PT 10 UN	Pasta plástica em L pp 0,15 A4 fumê L15A4 Plascony PT 10 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000238	50606	PASTA PLASTICA EM L TRANSPARENTE A4	PASTA PLASTICA EM L TRANSPARENTE A4	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000239	78338581	Pasta Sanfonada Plástica A4 Fumê com 6 divisórias SME06FM Plascony PT 1 UN	Pasta Sanfonada Plástica A4 Fumê com 6 divisórias SME06FM Plascony PT 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000240	50674	Pasta Sanfonada Plástica A4 Transparente com 31 divisórias SME31PTR Plascony PT 1 UN	Pasta Sanfonada Plástica A4 Transparente com 31 divisórias SME31PTR Plascony PT 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000241	78338677	PASTA TRANSP. ABA/ELAST medida 245 x 55 x 335 mm	PASTA TRANSP. ABA/ELAST medida 245 x 55 x 335 mm	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000242	78338730	Perfurador de Metal 2 Furos Para 20 Folhas	Perfurador de Metal 2 Furos Para 20 Folhas	155	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000243	78338790	PERFURADOR METAL 2 FUROSP/ 10FL	PERFURADOR METAL 2 FUROSP/ 10FL	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000244	78338946	PILHA ALCALINA 23A 12 V SUPER ALFACELL	PILHA ALCALINA 23A 12 V SUPER ALFACELL	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000245	78338822	Pilha Alcalina C Média DURACELL	Pilha Alcalina C Média DURACELL	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000246	50648	Pilha Alcalina D Grande DURACELL	Pilha Alcalina D Grande DURACELL	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000247	50597	PILHAS AA	PILHAS AA	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000248	50598	PILHAS AAA	PILHAS AAA	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000249	50599	PILHAS C	PILHAS C	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000250	78338629	Pincel Marcador Quadro Branco WBM-7, Azul	Pincel Marcador Quadro Branco WBM-7, Azul	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000251	78338593	Pincel Marcador Quadro Branco WBM-7, Azul, Pilot	Pincel Marcador Quadro Branco WBM-7, Azul, Pilot	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000252	78338735	Pincel Marcador Quadro Branco WBM-7, Preto	Pincel Marcador Quadro Branco WBM-7, Preto	155	tYES 	tNO 	tYES	UN	unid	UN	1
84	MATC000253	78338630	Pincel Marcador Quadro Branco WBM-7, Vermelho	Pincel Marcador Quadro Branco WBM-7, Vermelho	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000254	50626	PINCEL PILOT MARCADOR PARA RETRO PROJETOR PONTA MÉDIA 2,0 MM AZUL	PINCEL PILOT MARCADOR PARA RETRO PROJETOR PONTA MÉDIA 2,0 MM AZUL	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000255	50711	PINCEL PILOT MARCADOR PARA RETRO PROJETOR PONTA MÉDIA 2,0 MM VERMELHO	PINCEL PILOT MARCADOR PARA RETRO PROJETOR PONTA MÉDIA 2,0 MM VERMELHO	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000256	50625	PINCEL PILOT WBW-7 TIPO CANETÃO MARCADOR PARA QUADRO	PINCEL PILOT WBW-7 TIPO CANETÃO MARCADOR PARA QUADRO	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000257	78338660	POLTRONA RECLINAVEL	POLTRONA RECLINAVEL	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000258	50588	PORTA CANETA ORGANIZADOR DE MESA	PORTA CANETA ORGANIZADOR DE MESA	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000259	78338742	PORTA GR-CP501 EMB 5 UNIDADES CINZA	PORTA GR-CP501 EMB 5 UNIDADES CINZA	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000260	50577	POST IT PEQUENO EMBALAGEM COM 4 UNIDADES	POST IT PEQUENO EMBALAGEM COM 4 UNIDADES	155	tYES 	tNO 	tYES	UN	PACOTE	PACOTE	1
84	MATC000261	78338684	POST-IT GRANDE 76MMX102MM AMARELO	POST-IT GRANDE 76MMX102MM AMARELO	155	tYES 	tNO 	tYES	UN	PACOTE	PACOTE	1
84	MATC000262	78338784	POST-IT GRANDE 76MMX102MM VERDE	POST-IT GRANDE 76MMX102MM VERDE	155	tYES 	tNO 	tYES	UN	PACOTE	PACOTE	1
84	MATC000263	78338635	Post-it, 3M, Bloco de Notas Adesivas, 76x76	Post-it, 3M, Bloco de Notas Adesivas, 76x76	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000264	78338589	Pote plástico c/ travas 900ml transparente	Pote plástico c/ travas 900ml transparente	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000265	78338627	Pote Plástico Retangular com Tampa 1,43 L Vasilha Plástica - Plasútil	Pote Plástico Retangular com Tampa 1,43 L Vasilha Plástica - Plasútil	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000266	78338680	POTE PLASTICO TRANSPARENTE DE TAMPA BRANCA 1,2L	POTE PLASTICO TRANSPARENTE DE TAMPA BRANCA 1,2L	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000267	78338634	Pote Quadrado 6,6 L	Pote Quadrado 6,6 L	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000268	78338577	Prancheta poliestireno oficio transparente Waleu PT 1 UN	Prancheta poliestireno oficio transparente Waleu PT 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000269	78338799	PRANCHETA SUPER METAL CRISTAL 34,5X23CM	PRANCHETA SUPER METAL CRISTAL 34,5X23CM	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000270	78338825	PRONTUARIO AFETIVO	PRONTUARIO AFETIVO	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000271	78338595	Protetor Anti-Impacto 3M Scotch Redondo Grande com 100 unid	Protetor Anti-Impacto 3M Scotch Redondo Grande com 100 unid	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000272	50676	Pulseira Hospitalar Adulto Pvc Vinil - Kit 500 Pçs	Pulseira Hospitalar Adulto Pvc Vinil - Kit 500 Pçs	155	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000273	50673	Quadro branco 120x90 moldura aluminio AL-90120 Easy Office PT 1 UN	Quadro branco 120x90 moldura aluminio AL-90120 Easy Office PT 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000274	50707	Quadro branco 80x60 moldura aluminio AL-90120 Easy Office PT 1 UN	Quadro branco 80x60 moldura aluminio AL-90120 Easy Office PT 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000275	78338628	QUADRO BRANCO UV ALUMÍNIO FREE- STALO	QUADRO BRANCO UV ALUMÍNIO FREE- STALO	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000276	50708	Régua de Poliestireno, Transparente 30 Cm, Acrimet	Régua de Poliestireno, Transparente 30 Cm, Acrimet	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000277	50591	REGUA TRANSPARENTE 30 CM	REGUA TRANSPARENTE 30 CM	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000278	50657	Relógio de Parede 27cm plástico redondo preto  CX 1 UN	Relógio de Parede 27cm plástico redondo preto  CX 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000279	50579	RIBBON IMPRESSORA ARGOX	RIBBON IMPRESSORA ARGOX	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000280	50600	ROLO DE ETIQUETA VERDE CLARO PARA IMPRESSORA ARGOX	ROLO DE ETIQUETA VERDE CLARO PARA IMPRESSORA ARGOX	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000281	50601	ROLO DE FILME PVC TRANSPARENTE	ROLO DE FILME PVC TRANSPARENTE	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000282	78339062	ROLO DE SACOLA TRANSPARENTE PICOTADA 25 X 35	ROLO DE SACOLA TRANSPARENTE PICOTADA 25 X 35	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000283	78339061	ROLO DE SACOLA TRANSPARENTE PICOTADA 30 X 40	ROLO DE SACOLA TRANSPARENTE PICOTADA 30 X 40	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000284	78339127	ROLO DE SACOLA TRANSPARENTE PICOTADA 35 X 50	ROLO DE SACOLA TRANSPARENTE PICOTADA 35 X 50	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000285	50582	ROLO DE SACOLA TRANSPARENTE PICOTADA GRANDE 40 X 60	ROLO DE SACOLA TRANSPARENTE PICOTADA GRANDE 40 X 60	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000286	50581	ROLO DE SACOLA TRANSPARENTE PICOTADA MEDIA 30 X 40	ROLO DE SACOLA TRANSPARENTE PICOTADA MEDIA 30 X 40	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000287	78338898	ROLO DE SACOLA TRANSPARENTE PICOTADA PEQUENA 15 X 30	ROLO DE SACOLA TRANSPARENTE PICOTADA PEQUENA 15 X 30	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000288	50580	ROLO DE SACOLA TRANSPARENTE PICOTADA PEQUENA 25 X 35	ROLO DE SACOLA TRANSPARENTE PICOTADA PEQUENA 25 X 35	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000289	78338899	ROLO DE SACOLA TRANSPARENTE PICOTADA PEQUENA 29 X 37,8	ROLO DE SACOLA TRANSPARENTE PICOTADA PEQUENA 29 X 37,8	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000290	50583	ROLO ETIQUETA BRANCA IMPRESSORA ARGOX	ROLO ETIQUETA BRANCA IMPRESSORA ARGOX	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000291	78338743	ROUPEIRO 5 VAOS PEQUENOS INICIAL COM PITAO CINZA	ROUPEIRO 5 VAOS PEQUENOS INICIAL COM PITAO CINZA	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000292	78338632	Saco De Bobina Rolo Transparente 50x70 500un Bobina Plástico Picotado	Saco De Bobina Rolo Transparente 50x70 500un Bobina Plástico Picotado	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000293	78338585	Saco Plástico A4 Grosso 0,15 4 Furos pct c/10 Unid Dac	Saco Plástico A4 Grosso 0,15 4 Furos pct c/10 Unid Dac	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000294	78338638	Saco plástico PP A4 furação universal 0,05mm 405-50 Spiral PT 50 UN	Saco plástico PP A4 furação universal 0,05mm 405-50 Spiral PT 50 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000295	50627	SACO PLASTICO TRANSPARENTE 70X90 CM TAM G	SACO PLASTICO TRANSPARENTE 70X90 CM TAM G	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000296	50649	Saco Plástico Transparente 70x90cm Tamanho G com 100 unidades	Saco Plástico Transparente 70x90cm Tamanho G com 100 unidades	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000297	78338791	SACOLA BOBINA 31X37,8CM PIC 500 UNIDADES	SACOLA BOBINA 31X37,8CM PIC 500 UNIDADES	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000298	78338782	SACOLA BOBINA 40X60CM PIC. 400 UNIDADES	SACOLA BOBINA 40X60CM PIC. 400 UNIDADES	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000299	78338783	SACOLA BOBINA 50X70 PICOTADA 400 UNIDADES	SACOLA BOBINA 50X70 PICOTADA 400 UNIDADES	155	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000300	78338958	SACOLA DE PAPEL DIAMANTE G - ALCA DE NYLON 23X16X6CM	SACOLA DE PAPEL DIAMANTE G - ALCA DE NYLON 23X16X6CM	155	tYES 	tNO 	tYES	UN	PACOTE	PACOTE	1
84	MATC000301	78339066	SACOLA PICOTADA TRANSPARENTE 25 X 35	SACOLA PICOTADA TRANSPARENTE 25 X 35	155	tYES 	tNO 	tYES	UN	UNI	UN	1
84	MATC000302	78339065	SACOLA PICOTADA TRANSPARENTE 30 X 40	SACOLA PICOTADA TRANSPARENTE 30 X 40	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000303	78338643	Sacola Plástica branca padrão Supermercados (tam. M) 40x50 C/500 Unidades	Sacola Plástica branca padrão Supermercados (tam. M) 40x50 C/500 Unidades	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000304	78338644	Sacola Plástica branca padrão Supermercados (tam. M) 50x55 C/500 Unidades	Sacola Plástica branca padrão Supermercados (tam. M) 50x55 C/500 Unidades	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000305	78338594	Saquinho Sacole Chup-chup 4x23cm com 100 unid	Saquinho Sacole Chup-chup 4x23cm com 100 unid	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000306	78339056	SERVIÇOS DE COPIAS, PLOTAGENS E AFINS	SERVIÇOS DE COPIAS, PLOTAGENS E AFINS	155	tYES 	tNO 	tYES	UN	GERAL	GERAL	1
84	MATC000307	78338785	SSD M2 KINGSTON NV2 PCIE 4.0	SSD M2 KINGSTON NV2 PCIE 4.0	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000308	78338990	SUPORTE P/AVISO ACRIL A5 CRISTAL	SUPORTE P/AVISO ACRIL A5 CRISTAL	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000309	78338582	Suporte para notebook Lite Stand note preto 08964 Octoo CX 1 UN	Suporte para notebook Lite Stand note preto 08964 Octoo CX 1 UN	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000310	78338591	Suporte para Sabão, Detergente e Esponja , Aço Inox	Suporte para Sabão, Detergente e Esponja , Aço Inox	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000311	78335186	TELEVISÃO DE 32 POLEGADAS SMART LED	TELEVISÃO DE 32 POLEGADAS SMART LED	155	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000312	50589	TESOURA GRANDE	TESOURA GRANDE	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000313	50620	Tesoura Grande Inox 20cm 8 Polegadas Uso Geral Papel/tecido	Tesoura Grande Inox 20cm 8 Polegadas Uso Geral Papel/tecido	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000314	78338633	Tesoura Multiuso 21 Cm X 8 CM Aço Inox	Tesoura Multiuso 21 Cm X 8 CM Aço Inox	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000315	50629	TIARA ARCOS COM ANTENA ENFEITE CABELO CARNAVAL	TIARA ARCOS COM ANTENA ENFEITE CABELO CARNAVAL	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000316	50584	TINTA CARIMBO COR PRETA	TINTA CARIMBO COR PRETA	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000317	50621	TINTA PARA CARIMBO PRETA 40 ML	TINTA PARA CARIMBO PRETA 40 ML	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000318	78338662	XICARA DE CAFE PIRES	XICARA DE CAFE PIRES	155	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000319	50310	BANDEJA INOX 32X24X1,5CM	BANDEJA INOX 32X24X1,5CM	156	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000320	50333	BIN AZUL Nº 6	BIN AZUL Nº 6	156	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000321	50315	CAIXA PLASTICA N05 EMPILHAVEL BINS	CAIXA PLASTICA N05 EMPILHAVEL BINS	156	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000322	50312	CUBA REDONDA INOX 9X5,5 220ML	CUBA REDONDA INOX 9X5,5 220ML	156	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000323	50311	CUBA RIM INOX 26X12	CUBA RIM INOX 26X12	156	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000324	78339103	ELASTICO SAVANA 08  7MM	ELASTICO SAVANA 08  7MM	156	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000325	50313	PINCA DISSECCAO - ANATOMICA INOX	PINCA DISSECCAO - ANATOMICA INOX	156	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000326	50314	REANIMADOR MANUAL ADULTO TIPO AMBU	REANIMADOR MANUAL ADULTO TIPO AMBU	156	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000327	50570	AÇUCAR CRISTAL 5KG	AÇUCAR CRISTAL 5KG	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000328	50616	ALCOOL 70% GALÃO 5L	ALCOOL 70% GALÃO 5L	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000329	50288	ALCOOL EM GEL 70% AUDAX 5LT	ALCOOL EM GEL 70% AUDAX 5LT	157	tYES 	tNO 	tYES	UN	GL	GL	1
84	MATC000330	78338853	ALCOOL GEL 440G	ALCOOL GEL 440G	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000331	50281	ALCOOL HID. 70% 1LT	ALCOOL HID. 70% 1LT	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000332	50415	ALCOOL LIQUIDO 70% ANTISSEP 5L	ALCOOL LIQUIDO 70% ANTISSEP 5L	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000333	50535	ALCOOL SPRAY ANTISSEP PLUS EXACCTA CAIXA C OM 6 SACHÊS	ALCOOL SPRAY ANTISSEP PLUS EXACCTA CAIXA C OM 6 SACHÊS	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000334	78338827	Balde Especial Alça de Ferro Reforçado 12L Preto Arqplast	Balde Especial Alça de Ferro Reforçado 12L Preto Arqplast	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000335	50392	BOBINA PICOTADA 40X60 CM C/400	BOBINA PICOTADA 40X60 CM C/400	157	tYES 	tNO 	tYES	UN	ROLO	ROLO	1
84	MATC000336	50646	Borrifador De 500 Ml Válvula Gatilho	Borrifador De 500 Ml Válvula Gatilho	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000337	50615	BUCHA DUPLA FACE	BUCHA DUPLA FACE	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000338	50433	CABO ALUM C ROSCA 1,20 CM	CABO ALUM C ROSCA 1,20 CM	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000339	50434	CABO MAD PLAST C ROSA 1,20 CM	CABO MAD PLAST C ROSA 1,20 CM	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000340	50617	CAFÉ EXTRA FORTE 250G	CAFÉ EXTRA FORTE 250G	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000341	50709	Caixa Plástica Organizadora  30 Litros Transparente com tampa	Caixa Plástica Organizadora  30 Litros Transparente com tampa	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000342	78338852	CERA AUTI BRILHO 5L	CERA AUTI BRILHO 5L	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000343	50375	CLORO GALÃO 5L	CLORO GALÃO 5L	157	tYES 	tNO 	tYES	UN	GALÃO	GALÃO	1
84	MATC000344	50639	CLORO PURO 1L	CLORO PURO 1L	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000345	50404	COPO DESC 200ML PS TRANS C 2500 COPOS	COPO DESC 200ML PS TRANS C 2500 COPOS	157	tYES 	tNO 	tYES	CX	CX	CX	1
84	MATC000346	50405	COPO DESC BCO 50ML C 5000 COPOS	COPO DESC BCO 50ML C 5000 COPOS	157	tYES 	tNO 	tYES	CX	CX	CX	1
84	MATC000347	50640	COPO DESC PS COPOSUL BRANCO  100X200ML	COPO DESC PS COPOSUL BRANCO  100X200ML	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000348	50613	COPO DESCARTAVEL COPOBRAS 200 ML PACOTE 100 UNID -CAIXA	COPO DESCARTAVEL COPOBRAS 200 ML PACOTE 100 UNID -CAIXA	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000349	50614	COPO DESCARTAVEL COPOBRAS 50 ML PACOTE 100 UNID -CAIXA	COPO DESCARTAVEL COPOBRAS 50 ML PACOTE 100 UNID -CAIXA	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000350	50393	DESENTUPIDOR SANITARIO	DESENTUPIDOR SANITARIO	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000351	78338830	Desentupidor Wc Banheiro Vaso Sanitário C/Cabo 60 Cm	Desentupidor Wc Banheiro Vaso Sanitário C/Cabo 60 Cm	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000352	50552	DESINF B QUART SEPT 5L	DESINF B QUART SEPT 5L	157	tYES 	tNO 	tYES	UN	L	L	1
84	MATC000353	50394	DESINF CLORO 5L	DESINF CLORO 5L	157	tYES 	tNO 	tYES	UN	UNIDADES	UN	1
84	MATC000354	50395	DESINF PEROX DE HIDRO MIRAX OXY 5L	DESINF PEROX DE HIDRO MIRAX OXY 5L	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000355	78338718	DESINFETANTE AUDAX LAVANDA BUTTERFLY	DESINFETANTE AUDAX LAVANDA BUTTERFLY	157	tYES 	tNO 	tYES	L	L	L	1
84	MATC000356	78338671	DESINFETANTE BIGUANIDA HOSPITALAR GALÃO 5L	DESINFETANTE BIGUANIDA HOSPITALAR GALÃO 5L	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000357	50435	DESINFETANTE FLORAL 5L	DESINFETANTE FLORAL 5L	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000358	78338889	DESINFETANTE PINHO SOL 1L	DESINFETANTE PINHO SOL 1L	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000359	78338895	DESINFETANTE PINHO VOREL 500ML	DESINFETANTE PINHO VOREL 500ML	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000360	50612	DESODORIZADOR DE LAVANDA GALÃO 5L	DESODORIZADOR DE LAVANDA GALÃO 5L	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000361	78338572	Desodorizador Sanitário Pato Pastilha Adesiva Lavanda	Desodorizador Sanitário Pato Pastilha Adesiva Lavanda	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000362	50550	DETERGENTE CLORADO 5L	DETERGENTE CLORADO 5L	157	tYES 	tNO 	tYES	UN	L	L	1
84	MATC000363	78339014	DETERGENTE ENZIMATICO 5LT ZYMEDET GOLD 5	DETERGENTE ENZIMATICO 5LT ZYMEDET GOLD 5	157	tYES 	tNO 	tYES	L	L	L	1
84	MATC000364	50406	DETERGENTE NEUTRO BIO KRISS 500ML	DETERGENTE NEUTRO BIO KRISS 500ML	157	tYES 	tNO 	tYES	UN	UN	UN	1
84	MATC000365	78338850	DETERGENTE PRONTO USO PARA LIMPEZA EM AMBIENTE HOSPITALAR DETER RIO 5L	DETERGENTE PRONTO USO PARA LIMPEZA EM AMBIENTE HOSPITALAR DETER RIO 5L	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000366	50436	ESCOVA MULTI OVAL PLAST	ESCOVA MULTI OVAL PLAST	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000367	50534	ESCOVA SANITARIA	ESCOVA SANITARIA	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000368	50407	ESPONJA 71X100MM TININDO 3M	ESPONJA 71X100MM TININDO 3M	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000369	50396	FIBRA LIMP PESADA 23X10 CM LIMBERCLEAN	FIBRA LIMP PESADA 23X10 CM LIMBERCLEAN	157	tYES 	tNO 	tYES	UN	UNIDADE	UN	1
84	MATC000370	50410	FIBRA LIMPEZA USO GERAL 100X230	FIBRA LIMPEZA USO GERAL 100X230	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000371	50611	FILTRO DE PAPEL DE CAFÉ 103 BRIGITTA	FILTRO DE PAPEL DE CAFÉ 103 BRIGITTA	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000372	50411	FLANELA BRANCA ROUXINOL 28X48CM	FLANELA BRANCA ROUXINOL 28X48CM	157	tYES 	tNO 	tYES	UN	UND	UN	1
84	MATC000373	78338616	Funil Médio em plástico com uma aba na lateral	Funil Médio em plástico com uma aba na lateral	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000374	50645	Galão de plástico 5 litros para diluição de produtos de limpeza	Galão de plástico 5 litros para diluição de produtos de limpeza	157	tYES 	tNO 	tYES	UN	UNID	UN	1
84	MATC000375	50571	INSETICIDA AEROSOL	INSETICIDA AEROSOL	157	tYES 	tNO 	tYES	UN	UNID	UN	1
